Apf(S=0.0) Apf(S=0.1) Apf(S=0.2) Apf(S=0.3) Apf(S=0.4) Apf(S=0.5) Apf(S=0.6) Apf(S=0.7) Apf(S=0.8) Apf(S=0.9) Apf(S=1.0) Apf(S=1.1) Apf(S=1.2) Apf(S=1.3) Apf(S=1.4) Apf(S=1.5) Apf(S=1.6) Apf(S=1.7) Apf(S=1.8) Apf(S=1.9) Apf(S=2.0)
0.61230    0.55237    0.49891    0.45114    0.40839    0.37008    0.33572    0.30484    0.27707    0.25207    0.22953    0.20919    0.19081    0.17419    0.15915    0.14553    0.13317    0.12196    0.11178    0.10252    0.09409
0.61351    0.55347    0.49991    0.45206    0.40923    0.37086    0.33642    0.30549    0.27767    0.25261    0.23003    0.20965    0.19124    0.17459    0.15952    0.14586    0.13348    0.12224    0.11204    0.10276    0.09431
0.61470    0.55456    0.50091    0.45296    0.41006    0.37162    0.33712    0.30613    0.27826    0.25316    0.23053    0.21011    0.19166    0.17497    0.15987    0.14619    0.13379    0.12253    0.11230    0.10300    0.09454
0.61587    0.55563    0.50189    0.45387    0.41089    0.37237    0.33782    0.30677    0.27884    0.25369    0.23102    0.21056    0.19207    0.17536    0.16023    0.14652    0.13409    0.12280    0.11256    0.10324    0.09476
0.61703    0.55670    0.50286    0.45476    0.41170    0.37312    0.33850    0.30740    0.27942    0.25422    0.23151    0.21101    0.19249    0.17574    0.16058    0.14684    0.13439    0.12308    0.11281    0.10347    0.09498
0.61818    0.55775    0.50383    0.45564    0.41251    0.37386    0.33918    0.30802    0.27999    0.25475    0.23199    0.21145    0.19290    0.17612    0.16093    0.14717    0.13468    0.12336    0.11306    0.10371    0.09519
0.61932    0.55879    0.50478    0.45651    0.41331    0.37460    0.33986    0.30864    0.28056    0.25527    0.23247    0.21190    0.19331    0.17649    0.16127    0.14748    0.13498    0.12363    0.11332    0.10394    0.09541
0.62045    0.55982    0.50573    0.45738    0.41410    0.37532    0.34052    0.30925    0.28112    0.25579    0.23295    0.21233    0.19371    0.17686    0.16162    0.14780    0.13527    0.12390    0.11357    0.10417    0.09562
0.62157    0.56085    0.50666    0.45823    0.41489    0.37604    0.34118    0.30986    0.28168    0.25630    0.23342    0.21277    0.19411    0.17723    0.16196    0.14811    0.13556    0.12417    0.11381    0.10440    0.09583
0.62267    0.56186    0.50759    0.45908    0.41567    0.37676    0.34184    0.31046    0.28223    0.25681    0.23389    0.21320    0.19451    0.17760    0.16229    0.14843    0.13585    0.12443    0.11406    0.10463    0.09604
